"record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
7179300,"12","01","1901",30.9884,32.8766,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179301,"01","01","1902",33.3536,33.0728,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179302,"02","01","1902",26.8574,32.8514,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179303,"03","01","1902",29.6402,32.3924,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179304,"04","01","1902",33.2024,33.296,NA,"",NA,"58.66N","18.46E"
7179305,"05","01","1902",40.6742,32.567,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179306,"06","01","1902",49.9568,33.7568,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179307,"07","01","1902",54.9842,33.1718,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179308,"08","01","1902",56.2946,32.8838,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179309,"09","01","1902",51.0098,33.0278,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179310,"10","01","1902",42.9314,32.7884,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179311,"11","01","1902",37.9076,32.6984,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179312,"12","01","1902",29.777,34.4606,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179313,"01","01","1903",30.659,33.3356,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179314,"02","01","1903",34.808,33.854,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179315,"03","01","1903",38.0066,33.0008,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179316,"04","01","1903",36.5612,32.8244,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179317,"05","01","1903",46.4612,32.8316,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179318,"06","01","1903",54.0644,32.9522,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179319,"07","01","1903",59.8316,32.8262,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179320,"08","01","1903",57.7544,32.8748,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179321,"09","01","1903",53.9978,33.3194,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179322,"10","01","1903",42.9512,32.7596,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179323,"11","01","1903",38.7968,33.2438,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179324,"12","01","1903",35.3624,33.1754,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179325,"01","01","1904",34.3256,33.7388,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179326,"02","01","1904",27.2732,32.756,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179327,"03","01","1904",29.885,32.8946,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179328,"04","01","1904",37.8788,32.7038,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179329,"05","01","1904",42.9134,32.6696,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179330,"06","01","1904",51.8198,32.819,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179331,"07","01","1904",58.1684,33.422,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179332,"08","01","1904",59.1314,32.8334,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179333,"09","01","1904",53.7494,32.8244,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179334,"10","01","1904",46.769,32.909,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179335,"11","01","1904",37.5026,33.3608,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179336,"12","01","1904",34.3436,32.8928,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179337,"01","01","1905",29.8904,33.2348,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179338,"02","01","1905",31.7624,33.1088,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179339,"03","01","1905",33.6326,32.5886,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179340,"04","01","1905",34.97,33.0134,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179341,"05","01","1905",46.652,32.981,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179342,"06","01","1905",58.0208,32.7182,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179343,"07","01","1905",61.322,32.5616,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179344,"08","01","1905",59.2322,32.9162,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179345,"09","01","1905",53.42,32.7254,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179346,"10","01","1905",41.819,33.143,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179347,"11","01","1905",39.5942,32.4662,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179348,"12","01","1905",36.0374,32.5904,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179349,"01","01","1906",34.0718,33.224,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179350,"02","01","1906",32.6264,33.0728,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179351,"03","01","1906",30.551,32.4032,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179352,"04","01","1906",39.9632,32.288,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179353,"05","01","1906",48.7508,33.7622,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179354,"06","01","1906",54.428,33.0548,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179355,"07","01","1906",60.8612,32.7956,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179356,"08","01","1906",58.9208,32.4968,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179357,"09","01","1906",53.1086,32.531,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179358,"10","01","1906",46.8626,32.9018,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179359,"11","01","1906",43.1996,32.7092,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179360,"12","01","1906",32.4626,32.9774,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179361,"01","01","1907",29.0012,32.963,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179362,"02","01","1907",29.1038,33.1808,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179363,"03","01","1907",32.9666,32.5868,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179364,"04","01","1907",35.816,32.9144,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179365,"05","01","1907",43.061,32.4644,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179366,"06","01","1907",51.908,33.0836,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179367,"07","01","1907",56.6744,33.2042,NA,"",NA,"58.66N","18.46E"
7179368,"08","01","1907",55.652,32.5742,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179369,"09","01","1907",52.2986,32.9234,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179370,"10","01","1907",52.1258,32.9882,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179371,"11","01","1907",41.2232,32.9234,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179372,"12","01","1907",30.0938,33.8144,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179373,"01","01","1908",31.694,33.1178,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179374,"02","01","1908",31.901,33.1196,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179375,"03","01","1908",30.1118,33.152,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179376,"04","01","1908",36.239,32.9792,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179377,"05","01","1908",43.6928,32.6696,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179378,"06","01","1908",53.0942,32.8082,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179379,"07","01","1908",59.2808,32.9558,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179380,"08","01","1908",60.3662,32.5184,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179381,"09","01","1908",53.1212,32.7488,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179382,"10","01","1908",47.7392,32.7938,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179383,"11","01","1908",36.1292,33.1106,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179384,"12","01","1908",34.2878,33.4634,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179385,"01","01","1909",33.1322,33.5372,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179386,"02","01","1909",25.1942,33.0224,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179387,"03","01","1909",29.714,32.684,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179388,"04","01","1909",33.5444,32.9774,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179389,"05","01","1909",40.037,33.0044,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179390,"06","01","1909",52.5596,32.684,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179391,"07","01","1909",57.7616,32.6498,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179392,"08","01","1909",59.3276,32.7578,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179393,"09","01","1909",53.6576,32.8226,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179394,"10","01","1909",51.7082,33.0494,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179395,"11","01","1909",35.105,33.4688,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179396,"12","01","1909",35.1212,32.8406,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179397,"01","01","1910",33.0152,33.017,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179398,"02","01","1910",34.4102,33.1358,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179399,"03","01","1910",35.5118,32.8118,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179400,"04","01","1910",39.5726,33.1196,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179401,"05","01","1910",47.4656,32.6192,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179402,"06","01","1910",56.2604,32.8586,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179403,"07","01","1910",58.1648,32.7776,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179404,"08","01","1910",58.4852,32.5922,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179405,"09","01","1910",55.328,32.7326,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179406,"10","01","1910",46.9958,33.296,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179407,"11","01","1910",38.4692,33.1988,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179408,"12","01","1910",37.3244,32.7398,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179409,"01","01","1911",33.7244,32.7272,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179410,"02","01","1911",30.524,32.6696,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179411,"03","01","1911",33.2888,32.8604,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179412,"04","01","1911",38.111,32.63,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179413,"05","01","1911",47.9156,32.9432,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179414,"06","01","1911",52.8926,32.7524,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179415,"07","01","1911",58.8326,32.4482,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179416,"08","01","1911",63.374,32.423,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179417,"09","01","1911",55.3838,32.5742,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179418,"10","01","1911",45.6728,33.2996,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179419,"11","01","1911",42.377,32.7776,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179420,"12","01","1911",37.886,33.3158,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179421,"01","01","1912",26.3444,33.8954,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179422,"02","01","1912",26.9366,33.026,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179423,"03","01","1912",35.0384,33.3644,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179424,"04","01","1912",36.3578,32.3132,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179425,"05","01","1912",43.0196,32.522,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179426,"06","01","1912",53.8034,32.7938,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179427,"07","01","1912",63.9878,32.8352,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179428,"08","01","1912",61.4372,33.0656,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179429,"09","01","1912",50.378,33.089,NA,"",NA,"58.66N","18.46E"
7179430,"10","01","1912",42.6092,32.6084,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179431,"11","01","1912",38.5196,32.5166,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179432,"12","01","1912",39.0848,33.1232,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179433,"01","01","1913",30.5564,32.8244,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179434,"02","01","1913",33.4238,32.7218,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179435,"03","01","1913",36.212,32.441,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179436,"04","01","1913",39.4448,32.7884,NA,"",NA,"58.66N","18.46E"
7179437,"05","01","1913",47.0084,32.6786,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179438,"06","01","1913",54.3668,33.1124,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179439,"07","01","1913",59.5868,33.2006,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179440,"08","01","1913",60.3356,32.9828,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179441,"09","01","1913",54.851,33.0638,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179442,"10","01","1913",47.0372,32.9162,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179443,"11","01","1913",44.5046,32.6048,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179444,"12","01","1913",34.0196,32.6462,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179445,"01","01","1914",30.3062,32.9972,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179446,"02","01","1914",35.8862,33.7298,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179447,"03","01","1914",32.9216,32.5166,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179448,"04","01","1914",41.225,32.9918,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179449,"05","01","1914",46.6664,32.6786,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179450,"06","01","1914",56.1146,32.7866,NA,"",NA,"58.66N","18.46E"
7179451,"07","01","1914",68.2808,32.5724,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179452,"08","01","1914",60.5426,32.5436,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179453,"09","01","1914",54.6764,32.6876,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179454,"10","01","1914",44.4596,33.1214,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179455,"11","01","1914",38.9372,32.5904,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179456,"12","01","1914",39.866,33.2384,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179457,"01","01","1915",28.3442,32.8172,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179458,"02","01","1915",30.6338,32.5652,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179459,"03","01","1915",26.726,33.4778,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179460,"04","01","1915",37.643,32.8928,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179461,"05","01","1915",43.1582,32.9594,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179462,"06","01","1915",51.8054,32.5598,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179463,"07","01","1915",59.423,32.4932,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179464,"08","01","1915",59.8496,32.729,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179465,"09","01","1915",51.6776,32.6102,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179466,"10","01","1915",41.8874,32.7182,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179467,"11","01","1915",36.9932,32.711,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179468,"12","01","1915",26.204,33.8162,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179469,"01","01","1916",32.3888,33.5336,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179470,"02","01","1916",30.596,33.2942,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179471,"03","01","1916",29.2586,32.8676,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179472,"04","01","1916",38.7626,33.0548,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179473,"05","01","1916",44.2742,32.6246,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179474,"06","01","1916",50.5526,32.7218,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179475,"07","01","1916",59.5202,33.5066,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179476,"08","01","1916",56.4728,32.6894,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179477,"09","01","1916",51.6416,32.801,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179478,"10","01","1916",44.1464,32.5238,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179479,"11","01","1916",43.0916,32.9972,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179480,"12","01","1916",35.3768,32.7812,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179481,"01","01","1917",25.0682,34.6568,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179482,"02","01","1917",25.3526,32.9054,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179483,"03","01","1917",22.7714,32.576,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179484,"04","01","1917",33.2852,32.7614,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179485,"05","01","1917",43.8728,33.2654,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179486,"06","01","1917",58.6058,34.0466,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179487,"07","01","1917",59.3402,32.8136,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179488,"08","01","1917",63.7754,32.8514,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179489,"09","01","1917",55.3928,32.7596,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179490,"10","01","1917",47.3234,32.7632,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179491,"11","01","1917",40.982,32.99,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179492,"12","01","1917",32.9216,32.999,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179493,"01","01","1918",27.365,32.9108,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179494,"02","01","1918",30.2936,32.9612,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179495,"03","01","1918",31.6688,33.305,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179496,"04","01","1918",38.7698,32.8496,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179497,"05","01","1918",46.328,32.5364,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179498,"06","01","1918",51.0368,32.5418,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179499,"07","01","1918",60.8126,32.7416,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179500,"08","01","1918",59.8082,32.6282,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179501,"09","01","1918",52.5848,32.4284,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179502,"10","01","1918",48.1838,32.8586,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179503,"11","01","1918",42.44,32.8082,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179504,"12","01","1918",34.8584,32.7236,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179505,"01","01","1919",33.4454,33.044,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179506,"02","01","1919",27.6512,33.1448,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179507,"03","01","1919",29.7068,32.972,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179508,"04","01","1919",36.9734,33.2834,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179509,"05","01","1919",46.4594,32.9828,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179510,"06","01","1919",53.8304,33.2096,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179511,"07","01","1919",61.8548,32.6282,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179512,"08","01","1919",57.5006,32.9252,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179513,"09","01","1919",55.4306,32.8694,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179514,"10","01","1919",43.6856,32.531,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179515,"11","01","1919",32.6174,33.2204,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179516,"12","01","1919",30.7976,33.0638,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179517,"01","01","1920",30.1694,32.9882,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179518,"02","01","1920",34.0592,33.6146,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179519,"03","01","1920",37.5638,33.0944,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179520,"04","01","1920",40.1306,33.359,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179521,"05","01","1920",47.7428,32.6696,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179522,"06","01","1920",53.2508,33.1304,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179523,"07","01","1920",61.4696,32.8676,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179524,"08","01","1920",58.2926,32.8658,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179525,"09","01","1920",54.5738,32.4122,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179526,"10","01","1920",45.032,33.5876,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179527,"11","01","1920",41.7974,32.9774,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179528,"12","01","1920",34.7414,33.2132,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179529,"01","01","1921",33.6524,32.657,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179530,"02","01","1921",30.893,33.1358,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179531,"03","01","1921",38.4026,32.945,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179532,"04","01","1921",42.6002,33.1592,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179533,"05","01","1921",50.8622,32.6624,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179534,"06","01","1921",54.4352,33.4184,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179535,"07","01","1921",58.3862,32.45,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179536,"08","01","1921",59.855,32.5724,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179537,"09","01","1921",53.1896,32.6516,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179538,"10","01","1921",47.1488,32.5868,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179539,"11","01","1921",35.2148,33.0098,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179540,"12","01","1921",34.6478,32.7524,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179541,"01","01","1922",26.762,32.8172,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179542,"02","01","1922",26.9096,32.7452,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179543,"03","01","1922",31.0046,32.3798,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179544,"04","01","1922",35.0186,32.8334,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179545,"05","01","1922",46.5476,32.8172,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179546,"06","01","1922",54.59,33.143,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179547,"07","01","1922",58.5104,32.7974,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179548,"08","01","1922",58.5104,33.0422,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179549,"09","01","1922",53.1644,32.999,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179550,"10","01","1922",42.674,33.0728,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179551,"11","01","1922",37.661,32.5004,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179552,"12","01","1922",35.2256,32.5112,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179553,"01","01","1923",34.8998,33.017,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179554,"02","01","1923",24.989,33.188,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179555,"03","01","1923",31.7336,32.8946,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179556,"04","01","1923",34.8332,32.8622,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179557,"05","01","1923",43.736,32.738,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179558,"06","01","1923",48.4916,33.1376,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179559,"07","01","1923",61.0592,32.684,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179560,"08","01","1923",57.9398,33.1754,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179561,"09","01","1923",52.925,32.8496,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179562,"10","01","1923",47.6834,32.3852,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179563,"11","01","1923",38.6564,32.5526,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179564,"12","01","1923",31.2422,32.657,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179565,"01","01","1924",28.2974,33.044,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179566,"02","01","1924",23.4752,32.4806,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179567,"03","01","1924",27.275,32.5508,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179568,"04","01","1924",33.557,32.7344,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179569,"05","01","1924",44.8592,32.7434,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179570,"06","01","1924",52.8656,32.7236,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179571,"07","01","1924",59.9378,32.5994,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179572,"08","01","1924",62.2076,32.9414,NA,"",NA,"58.66N","18.46E"
7179573,"09","01","1924",55.8158,32.702,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179574,"10","01","1924",48.5456,32.7812,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179575,"11","01","1924",41.6606,32.594,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179576,"12","01","1924",39.8912,33.3284,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179577,"01","01","1925",37.4144,33.4202,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179578,"02","01","1925",36.059,32.99,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179579,"03","01","1925",30.191,33.5174,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179580,"04","01","1925",40.1558,32.7128,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179581,"05","01","1925",47.5196,32.684,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179582,"06","01","1925",54.4118,32.9738,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179583,"07","01","1925",65.183,32.7326,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179584,"08","01","1925",61.8242,33.2564,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179585,"09","01","1925",54.1166,33.3896,"Stockholm","SWE","Sweden","58.66N","18.46E"
7179586,"10","01","1925",43.1528,33.2276,"Stockholm","SWE","Sweden","58.66N","18.46E"
